sentence_key,source_file,source_id,word,example_number,example_en,tense_name_zh,formula,highlights_json,confidence,reviewed_at
3c9175868fdff43c945b599ffaa9395c3537a6c7a8e0732690925ce61b458942,EMC航電詞彙整合2.csv,92,although,1,"Although each subsystem passed Military Standard 461 (MIL-STD-461), system-level integration still needs to be verified.",特殊句型/需確認,Mixed tense: past simple + present simple,"[""passed"", ""needs""]",0.88,2026-07-26
a6af4f255e3980a1caf20895df88846d414d724d911a64ba04fe4610b8fbe6d2,EMC航電詞彙整合2.csv,92,although,2,"Although the ring is lightweight, it does not provide a natural conductive reference.",現在簡單式,S + am / is / are + complement,"[""is""]",0.97,2026-07-26
a5c4b3cdb3f6f75a2840c2324fb94c7a3e253dab3bbf9982ae1005070b860a83,EMC航電詞彙整合2.csv,98,approximately,1,The A1 avionics ring is approximately 110 cm in diameter.,現在簡單式,S + am / is / are + complement,"[""is""]",0.97,2026-07-26
9af0defabb9b1b3e6f812ce602202def16e9e2a69aef3c01cc4a392d104b5d04,EMC航電詞彙整合2.csv,98,approximately,2,Each composite panel is approximately 50 cm by 40 cm.,現在簡單式,S + am / is / are + complement,"[""is""]",0.97,2026-07-26
3b138a04af0d939e9c14c3ff496243e378b6c6ebcf579163f6da3ab0da3b51a8,EMC航電詞彙整合2.csv,105,category,1,"The subsystems are grouped by category, such as power, Data Acquisition (DAQ), and Radio Frequency (RF).",現在簡單式,S + am / is / are + past participle,"[""are grouped""]",0.97,2026-07-26
cbd347c912bc51a7c7548acfdfd7e885bc7d3b82708ca932470500d93290a419,EMC航電詞彙整合2.csv,105,category,2,Each category may require different grounding and shielding rules.,特殊句型/需確認,S + modal + V1,"[""may require""]",0.98,2026-07-26
45ab4a79bf31e9aeb5c73b53c53a173709fd2048ec487de107c4ccca1de25c7b,EMC航電詞彙整合2.csv,109,dimensions,1,The dimensions of the composite panel are approximately 50 cm by 40 cm.,現在簡單式,S + am / is / are + complement,"[""are""]",0.97,2026-07-26
afd079a3e6bef1fe1160003e88e6893bb784c6a39947bb617bbec7046ce7aae5,EMC航電詞彙整合2.csv,109,dimensions,2,Please confirm the ring dimensions before preparing the layout diagram.,特殊句型/需確認,(Please) + V1 + ...,"[""confirm""]",0.97,2026-07-26
fb5d947c4d81ee367ceeeb1f4d683cc60f694e6e2b43222b6a184ffd73afe39b,EMC航電詞彙整合2.csv,115,Mercedes-star,1,The A1 mounting panels are arranged in a Mercedes-star configuration.,現在簡單式,S + am / is / are + past participle,"[""are arranged""]",0.97,2026-07-26
30a64a7853929de2c547cef7452ce39cfd540af623122c23c5eda7c9ae74da56,EMC航電詞彙整合2.csv,115,Mercedes-star,2,The Mercedes-star layout provides three vertical mounting surfaces inside the ring.,現在簡單式,S + V1 / V-s(es),"[""provides""]",0.97,2026-07-26
33ad0151cf0b841a0179600a3013430bc81f4df957c892ac567334f11d6c5e42,EMC航電詞彙整合2.csv,9,requirement,1,Each subsystem must meet the Electromagnetic Compatibility (EMC) requirements.,特殊句型/需確認,S + modal + V1,"[""must meet""]",0.98,2026-07-26
1bd646201e499661d517a964b8c9a24d01cd36cede8fb8d8f009031eb1b4cdc7,EMC航電詞彙整合2.csv,9,requirement,2,"The requirement should include limits, methods, and verification criteria.",特殊句型/需確認,S + modal + V1,"[""should include""]",0.98,2026-07-26
b4ed504c6b80625f595c1258a9d19d36f9ac7614bce4806f3cac5f109b736f2b,EMC航電詞彙整合2.csv,10,flow-down,1,Vehicle-level requirements are flowed down to each box.,現在簡單式,S + am / is / are + past participle,"[""are flowed""]",0.97,2026-07-26
d7ad203391a0d6ac5d047279fe82e86be2ed7b8ec9a2056c9addfecb11bfa488,EMC航電詞彙整合2.csv,10,flow-down,2,Requirement flow-down prevents gaps between system and subsystem design.,現在簡單式,S + V1 / V-s(es),"[""prevents""]",0.97,2026-07-26
3374e44b341b8db918a17b0b1ef5728ce9e486052b854bf88e24f9d69b728f91,EMC航電詞彙整合2.csv,11,vehicle-level,1,Vehicle-level Electromagnetic Compatibility (EMC) testing verifies the complete system.,現在簡單式,S + V1 / V-s(es),"[""verifies""]",0.97,2026-07-26
2410381eb6550f0c3085895562f846df10262af11b0dca78efde8dd04c04fcb3,EMC航電詞彙整合2.csv,11,vehicle-level,2,Vehicle-level limits are usually stricter than informal bench checks.,現在簡單式,S + am / is / are + complement,"[""are""]",0.97,2026-07-26
ee77c664833c27c289e08e1c26d80b3969a6742563cbd6ba1883dcc90c309a0d,EMC航電詞彙整合2.csv,12,box-level,1,Box-level tests are performed before integration.,現在簡單式,S + am / is / are + past participle,"[""are performed""]",0.97,2026-07-26
989f4deddf6ce7c3f1c6982dc97ce005b8e94baccca801ab113cf5266765ed63,EMC航電詞彙整合2.csv,12,box-level,2,Box-level compliance does not guarantee vehicle-level compatibility.,現在簡單式,S + do / does not + V1,"[""does not guarantee""]",0.97,2026-07-26
b0d692e96fd947d52fc40ebf712478cce0d23a3b079c7268838dc2083c6b089a,EMC航電詞彙整合2.csv,13,allocation,1,Noise limits must be allocated to each subsystem.,特殊句型/需確認,S + modal + be + past participle,"[""must be allocated""]",0.98,2026-07-26
dc2b37a644901ed9e4d9a28dabbf7ea757f5538b45b4995d506804921a76c42c,EMC航電詞彙整合2.csv,13,allocation,2,Proper allocation helps avoid exceeding the total Electromagnetic Compatibility (EMC) margin.,現在簡單式,S + V1 / V-s(es),"[""helps""]",0.97,2026-07-26
ea622290e0003b84ab29807246c84cd9c6d2e5ad42790e61cf4f30dbcf3997d3,EMC航電詞彙整合2.csv,14,tailoring,1,Electromagnetic Compatibility (EMC) tailoring is needed for mission-specific conditions.,現在簡單式,S + am / is / are + past participle,"[""is needed""]",0.97,2026-07-26
a573c81a540e86298f90163f1376da979ea3226085d8a710e4c1b9f33dd4c62f,EMC航電詞彙整合2.csv,14,tailoring,2,Tailoring should be justified and documented in the control plan.,特殊句型/需確認,S + modal + be + past participle,"[""should be justified""]",0.98,2026-07-26
e3b35cbda217ff7e7602cf7f1667e3cffa829fb339740533f3571f69ee1e49ee,EMC航電詞彙整合2.csv,15,range requirements,1,Range requirements may add extra safety constraints.,特殊句型/需確認,S + modal + V1,"[""may add""]",0.98,2026-07-26
80bc99e847cb5d2ad43a020aa03154caf3d2e5dee4787627e6d8c85725a92371,EMC航電詞彙整合2.csv,15,range requirements,2,Range requirements can affect RF operations during countdown.,特殊句型/需確認,S + modal + V1,"[""can affect""]",0.98,2026-07-26
32f953ff7ccddafd49050193718311648a1bf23ce9abb74c34c704fae910f303,EMC航電詞彙整合2.csv,16,compliance,1,Compliance with Military Standard 461 (MIL-STD-461) is required.,現在簡單式,S + am / is / are + complement,"[""is""]",0.97,2026-07-26
c5070d1b0cc58c5dcc53f7095f5d7c3f8e94ab06a398975aaf498e8dfd238376,EMC航電詞彙整合2.csv,16,compliance,2,Compliance must be supported by test data and analysis.,特殊句型/需確認,S + modal + be + past participle,"[""must be supported""]",0.98,2026-07-26
a23dc4a6bef8209d9ad48f75ee922a8fa09b78c188dbc2239332bc73e0f7a055,EMC航電詞彙整合2.csv,17,compliance matrix,1,A compliance matrix tracks every Electromagnetic Compatibility (EMC) requirement.,現在簡單式,S + V1 / V-s(es),"[""tracks""]",0.97,2026-07-26
bfbcff1f452f80f1176a49d1f7ff33a4b4f189c65bc13b67a883c2681156dd85,EMC航電詞彙整合2.csv,17,compliance matrix,2,The compliance matrix should identify verification status and evidence.,特殊句型/需確認,S + modal + V1,"[""should identify""]",0.98,2026-07-26
80cb5d617ce8a89c5b97b8df9333d324e9a342adbc54986708da3b35c95350b0,EMC航電詞彙整合2.csv,99,sufficient,1,The structure may not provide a sufficient Radio Frequency (RF) reference.,特殊句型/需確認,S + modal + V1,"[""may not provide""]",0.98,2026-07-26
2b72f2a813032956e9aed488553d3baf477d432491cf752a9d037b4910f3a9ca,EMC航電詞彙整合2.csv,99,sufficient,2,We need sufficient bonding points around the avionics ring.,現在簡單式,S + V1 / V-s(es),"[""need""]",0.97,2026-07-26
34f32707c6379fdd83b63ef5e4af8c7e8712d7c5790de63ec4e96150bb5b2c5b,EMC航電詞彙整合2.csv,18,grounding,1,Poor grounding can increase conducted noise.,特殊句型/需確認,S + modal + V1,"[""can increase conducted""]",0.98,2026-07-26
e797e91c39e36412cd2adeb31c529f73533345516e6f2e4c3ec58b9e74e64dcf,EMC航電詞彙整合2.csv,18,grounding,2,Grounding design must consider both safety and Electromagnetic Compatibility (EMC) performance.,特殊句型/需確認,S + modal + V1,"[""must consider""]",0.98,2026-07-26
65648cef3f2071fee0664e8acab638a1c342ff50cfa926efa9b0a3ccf6be64c8,EMC航電詞彙整合2.csv,19,bonding,1,Bonding reduces voltage differences between metal parts.,現在簡單式,S + V1 / V-s(es),"[""reduces""]",0.97,2026-07-26
77ec1e721dc9a5f4c8339d8a00270cd5c4039a12765c872d11f686c694abb58d,EMC航電詞彙整合2.csv,19,bonding,2,All equipment cases should have a controlled bonding path.,特殊句型/需確認,S + modal + have + past participle,"[""should have""]",0.98,2026-07-26
2ee1aea038761b714227595fdef2479e2815598de69e12eaaf57f17cb797f0d5,EMC航電詞彙整合2.csv,20,grounding philosophy,1,The grounding philosophy must be defined early.,特殊句型/需確認,S + modal + be + past participle,"[""must be defined early""]",0.98,2026-07-26
6c7d377b24feb2d46536c803083d7f889be1382a44ff88ec4855878516ee9b91,EMC航電詞彙整合2.csv,20,grounding philosophy,2,A mixed grounding philosophy can create unpredictable noise paths.,特殊句型/需確認,S + modal + V1,"[""can create""]",0.98,2026-07-26
bbfe97e46a183f76728013489a234c932bb732ae2c364accabb2d593919c12a9,EMC航電詞彙整合2.csv,21,bonding requirement,1,The bonding requirement defines the maximum resistance.,現在簡單式,S + V1 / V-s(es),"[""defines""]",0.97,2026-07-26
504fad33658859b892b1b4bf287bc483241cac07799a681cab6b2c5d2ed68770,EMC航電詞彙整合2.csv,21,bonding requirement,2,Each bonding requirement should include an inspection method.,特殊句型/需確認,S + modal + V1,"[""should include""]",0.98,2026-07-26
dbda36c1af051279e58c6bebfbfcf2129405e01abe3be531de9b0f11c7f7a315,EMC航電詞彙整合2.csv,22,verification,1,Bonding verification is performed before Electromagnetic Compatibility (EMC) testing.,現在簡單式,S + am / is / are + past participle,"[""is performed""]",0.97,2026-07-26
d24f2db54f29467c8aa79094e52fddb23a29c205b477ad2abe075d771ea9c894,EMC航電詞彙整合2.csv,22,verification,2,Verification confirms that the installed system meets the requirement.,現在簡單式,S + V1 / V-s(es),"[""confirms""]",0.97,2026-07-26
89fbd253a56139232209dfce0e9a2e082964ec03e3ed914f5e3dbcc96ab6df54,EMC航電詞彙整合2.csv,23,common pitfall,1,A common pitfall is grounding a shield at the wrong location.,現在簡單式,S + am / is / are + complement,"[""is""]",0.97,2026-07-26
29e6f7394abbc1fe43d040647aa300947d938e4ca26b3eb6f49d2d3de7176f7a,EMC航電詞彙整合2.csv,23,common pitfall,2,Another common pitfall is assuming metal contact always provides good bonding.,現在簡單式,S + am / is / are + complement,"[""is""]",0.97,2026-07-26
af9295df18e35d11f02cd5a8987fb23d5028c5dccde9cf016cdf422c71bb1439,EMC航電詞彙整合2.csv,24,ground loop,1,A ground loop can introduce low-frequency noise.,特殊句型/需確認,S + modal + V1,"[""can introduce""]",0.98,2026-07-26
e224cf90a4804eb9872067cd79696d4afb16e5f4192b1fd0ef60e0856bd131db,EMC航電詞彙整合2.csv,24,ground loop,2,Ground loops often appear when multiple return paths exist.,現在簡單式,S + V1 / V-s(es),"[""appear""]",0.97,2026-07-26
00bd0dda46ecc849bc61127e10eba1985ba06b6933f60c6bd56d5ce1b771a3d0,EMC航電詞彙整合2.csv,25,bonding audit,1,A bonding audit checks all grounding paths.,現在簡單式,S + V1 / V-s(es),"[""checks""]",0.97,2026-07-26
49a65ac06b14feb3f3fef5acbbc56381a45f9a7a4fe3b8bfd9221db16b98d11e,EMC航電詞彙整合2.csv,25,bonding audit,2,The bonding audit should include torque marks and resistance records.,特殊句型/需確認,S + modal + V1,"[""should include""]",0.98,2026-07-26
f094dfbffb87607489c56590df22cf563834fbcfe2eb116b61b92bb0b2c5496b,EMC航電詞彙整合2.csv,114,arranged at,1,The three composite panels are arranged at 120 degrees.,現在簡單式,S + am / is / are + past participle,"[""are arranged""]",0.97,2026-07-26
a7459deb9e6a1f06bb13003e644557b91ca65cdf6a0293407194857a5bdfb89c,EMC航電詞彙整合2.csv,114,arranged at,2,The bonding points should be arranged at regular intervals around the ring.,特殊句型/需確認,S + modal + be + past participle,"[""should be arranged""]",0.98,2026-07-26
7057709cd452b55cf081969bc53b2367cf675aaeff6b53807156a3f6a1283917,EMC航電詞彙整合2.csv,26,harness,1,The power harness should be separated from signal cables.,特殊句型/需確認,S + modal + be + past participle,"[""should be separated""]",0.98,2026-07-26
c1ae781aeec42e7db9a5d2a5d9a0d9d8a6cf5a32cb120ebaf3b8314d7d07abf9,EMC航電詞彙整合2.csv,26,harness,2,Harness design strongly affects Electromagnetic Compatibility (EMC) performance during integration.,現在簡單式,S + V1 / V-s(es),"[""affects""]",0.97,2026-07-26
a4b20d86778a48e83e139bff7327ce70cecf66f27b52261706c4152b60e5f7a3,EMC航電詞彙整合2.csv,27,wiring,1,Good wiring design reduces Electromagnetic Compatibility (EMC) risk.,現在簡單式,S + V1 / V-s(es),"[""reduces""]",0.97,2026-07-26
4b807938a27a3404d85d007ee5e4638b44130008c74b22424047f8fedb647ec1,EMC航電詞彙整合2.csv,27,wiring,2,Wiring changes should be reviewed before retesting.,特殊句型/需確認,S + modal + be + past participle,"[""should be reviewed""]",0.98,2026-07-26
c92237767e68cba8f166d9ed56b328a36b143e3183588f3e975a96f0e5d59260,EMC航電詞彙整合2.csv,28,wire segregation,1,Wire segregation prevents noisy cables from coupling into sensitive signals.,現在簡單式,S + V1 / V-s(es),"[""prevents""]",0.97,2026-07-26
d7e03ecfdf939525957f94e646369288204c0998634b92e13c4acb8c8f96becb,EMC航電詞彙整合2.csv,28,wire segregation,2,"Power, RF, and low-level analog wires need proper wire segregation.",現在簡單式,S + V1 / V-s(es),"[""need""]",0.97,2026-07-26
bebec5e9331042331cbd6276f53d84cd79f065a3353e14e269ef16d4bf89aea2,EMC航電詞彙整合2.csv,29,routing rule,1,Routing rules define how cables should be placed.,特殊句型/需確認,S + modal + be + past participle,"[""should be placed""]",0.98,2026-07-26
fac52fae96eea160a45cea44c39205d9bf8b0163c15895e005f3ff5f484d289b,EMC航電詞彙整合2.csv,29,routing rule,2,A routing rule may require crossing noisy and sensitive cables at right angles.,特殊句型/需確認,S + modal + V1,"[""may require crossing""]",0.98,2026-07-26
864e72070c0302f564671fe73d435d9bddee8227bbd701680cc7fdd22e50f5ad,EMC航電詞彙整合2.csv,30,shield,1,The cable shield must be terminated correctly.,特殊句型/需確認,S + modal + be + past participle,"[""must be terminated correctly""]",0.98,2026-07-26
be83b6e46284a855f7d2794e89ad9c57a7b9bbf33861819a9c6cfb955f641d9b,EMC航電詞彙整合2.csv,30,shield,2,A damaged shield can reduce cable immunity.,特殊句型/需確認,S + modal + V1,"[""can reduce""]",0.98,2026-07-26
c7af1d53e7b100b14781d5e1a488965c3bb563a3ae65b18d56c55d0138dda43d,EMC航電詞彙整合2.csv,31,shield termination,1,360-degree shield termination improves high-frequency performance.,現在簡單式,S + V1 / V-s(es),"[""improves""]",0.97,2026-07-26
8444238b9c81ba3ef44b8a9470b4b5657c51c315a88a1284fb96b6a7b4af7eec,EMC航電詞彙整合2.csv,31,shield termination,2,Poor shield termination may turn a cable into an antenna.,特殊句型/需確認,S + modal + V1,"[""may turn""]",0.98,2026-07-26
b2921d684d91d87f8960e2c0caddd031b2b4d7ab8b18698493b54f01baa01271,EMC航電詞彙整合2.csv,32,shield grounding,1,Shield grounding must match the system grounding plan.,特殊句型/需確認,S + modal + V1,"[""must match""]",0.98,2026-07-26
843185b24bf622f23a3ea3b77205ccb821ca4e490991fac50d1becd01ff566f9,EMC航電詞彙整合2.csv,32,shield grounding,2,Incorrect shield grounding can create a noise injection path.,特殊句型/需確認,S + modal + V1,"[""can create""]",0.98,2026-07-26
050edbda8a3218a77e1a03c1dc0922bdb49292061fe8b4d5785976f92d39c162,EMC航電詞彙整合2.csv,33,harness coupling,1,Harness coupling may transfer noise between cables.,特殊句型/需確認,S + modal + V1,"[""may transfer""]",0.98,2026-07-26
4ff5802f99d4d087d027f2a4f42c086580aa6ce7a26917cea32ba96975fa250b,EMC航電詞彙整合2.csv,33,harness coupling,2,Increasing physical separation can reduce harness coupling.,特殊句型/需確認,S + modal + V1,"[""can reduce""]",0.98,2026-07-26
b10f8e66a83e1c94ff244b0496afec2388e6cd5d2615fd02d58639f749490c5e,EMC航電詞彙整合2.csv,34,shield failure,1,Shield failure can cause radiated emissions to increase.,特殊句型/需確認,S + modal + V1,"[""can cause radiated""]",0.98,2026-07-26
8f4bdddf963599fbfa421eaa727420915a690b7bf6d7f5188dee51555a5d8794,EMC航電詞彙整合2.csv,34,shield failure,2,A loose backshell is a common cause of shield failure.,現在簡單式,S + am / is / are + complement,"[""is""]",0.97,2026-07-26
231459c19b5da23891c153efac0e00d581e78628253b2c66fb743ae391197837,EMC航電詞彙整合2.csv,106,proper,1,Proper shield termination is required for high-frequency Electromagnetic Compatibility (EMC) control.,現在簡單式,S + am / is / are + past participle,"[""is required""]",0.97,2026-07-26
1cf513e58c3b9345a58ad6189842ba57b31106baffccda79fb53804582a54771,EMC航電詞彙整合2.csv,106,proper,2,A proper bonding path should be short and low impedance.,特殊句型/需確認,S + modal + V1,"[""should be""]",0.98,2026-07-26
5fd2cd384ffaaa731e6678d8fa0f6231431574107354f0984abe683ceadae1ff,EMC航電詞彙整合2.csv,35,power quality,1,Power quality affects both reliability and Electromagnetic Compatibility (EMC) performance.,現在簡單式,S + V1 / V-s(es),"[""affects""]",0.97,2026-07-26
b3157e7806322cc20c66728d024cfa7bde2005c62bf1302f8ebbd61923c9dc79,EMC航電詞彙整合2.csv,35,power quality,2,Power quality should be checked under maximum load conditions.,特殊句型/需確認,S + modal + be + past participle,"[""should be checked""]",0.98,2026-07-26
69ff4356dff5dcec4ef2c66c65836faab95af7300aae8f195b2908a4cdb59865,EMC航電詞彙整合2.csv,36,bus,1,The 28 V bus supplies power to avionics equipment.,現在簡單式,S + V1 / V-s(es),"[""supplies""]",0.97,2026-07-26
5a625679001c23380fa87945f51e96fa02100018cb6c742cd8300dc2cf6a3ee2,EMC航電詞彙整合2.csv,36,bus,2,A noisy power bus can affect multiple subsystems.,特殊句型/需確認,S + modal + V1,"[""can affect""]",0.98,2026-07-26
c6d96b1fa2626fcb5b3037b5c7f69593641f89eeb9a3aebd302c5eaa63c50763,EMC航電詞彙整合2.csv,37,transient,1,Load switching may create bus transients.,特殊句型/需確認,S + modal + V1,"[""may create""]",0.98,2026-07-26
bf38b976190ea6c76bc9333a38f7b039e59139e8b89cd353a4fcd20b0cfdb2ad,EMC航電詞彙整合2.csv,37,transient,2,The transient must stay within the equipment input rating.,特殊句型/需確認,S + modal + V1,"[""must stay""]",0.98,2026-07-26
adeb6a51a7f04c0c4e71265980f63ba536528c3beee6016cb9ac2c2a56b2b029,EMC航電詞彙整合2.csv,38,bus transient,1,Bus transients must be limited during launch operations.,特殊句型/需確認,S + modal + be + past participle,"[""must be limited""]",0.98,2026-07-26
fcf00bfbcbb032e22b3e709a49b7253dbd55dbc21c88da92ca12408e5c6e576b,EMC航電詞彙整合2.csv,38,bus transient,2,An umbilical disconnect can create a bus transient.,特殊句型/需確認,S + modal + V1,"[""can create""]",0.98,2026-07-26
76acca8a8af1dfd415ac12ee0c86b9e446631a4cd0244be26123d2c402974c69,EMC航電詞彙整合2.csv,39,conducted emission,1,Conducted emissions are measured on power lines.,現在簡單式,S + am / is / are + past participle,"[""are measured""]",0.97,2026-07-26
598278febeca34057d063d1d2777c2e2814b8ac42f66270250fa3a36db70d85c,EMC航電詞彙整合2.csv,39,conducted emission,2,A filter can reduce conducted emission from a DC-DC converter.,特殊句型/需確認,S + modal + V1,"[""can reduce conducted""]",0.98,2026-07-26
3bb5ab43dbebe0cdc806a9b01a994469229573e6ce9455e280134b38610b3d96,EMC航電詞彙整合2.csv,40,filter integration,1,Filter integration must consider grounding and layout.,特殊句型/需確認,S + modal + V1,"[""must consider grounding""]",0.98,2026-07-26
d5c6e541d229bd1499fa5562f5b455c962966ba4bb01e50957778e38c9dfcf0f,EMC航電詞彙整合2.csv,40,filter integration,2,Bad filter integration may reduce attenuation at high frequency.,特殊句型/需確認,S + modal + V1,"[""may reduce""]",0.98,2026-07-26
ed4eb941ac6dd3e125db4f8d10b47757b43f4b171925221e8b3e4353c1639cf9,EMC航電詞彙整合2.csv,41,converter noise,1,DC-DC converter noise is a common Electromagnetic Compatibility (EMC) problem.,現在簡單式,S + am / is / are + complement,"[""is""]",0.97,2026-07-26
fbe66621178851187a37a9f8591c393491c1625cf8377388dbc2fc3c0c64890b,EMC航電詞彙整合2.csv,41,converter noise,2,Converter noise can couple into sensors through power and ground paths.,特殊句型/需確認,S + modal + V1,"[""can couple""]",0.98,2026-07-26
1611ce86713d2affeb28afa40b9ae29332ec9f35a0945199c3df82e73a234708,EMC航電詞彙整合2.csv,42,power survey,1,A power survey checks voltage ripple and transients.,現在簡單式,S + V1 / V-s(es),"[""checks""]",0.97,2026-07-26
c3222507b69b6e072b7e7fb65e609d9b51dacb6e6eb95195238c248a9a197b4f,EMC航電詞彙整合2.csv,42,power survey,2,The power survey should be repeated after major harness changes.,特殊句型/需確認,S + modal + be + past participle,"[""should be repeated""]",0.98,2026-07-26
9aaf7eaa890121d0f453e2e58a6fc2d64369d1f3469ef82641e7fdda9dfaea84,EMC航電詞彙整合2.csv,43,ordnance circuit,1,Ordnance circuits require strict Electromagnetic Compatibility (EMC) control.,現在簡單式,S + V1 / V-s(es),"[""require""]",0.97,2026-07-26
cd30dfa5f36cddbc9db3640d6cb170ccfca714ac3edde4011b0f508bbb5a19a6,EMC航電詞彙整合2.csv,43,ordnance circuit,2,The ordnance circuit must be isolated from noisy power wiring.,特殊句型/需確認,S + modal + be + past participle,"[""must be isolated""]",0.98,2026-07-26
7a3ce092d5344fc55ece0f1e0da449cdebed31d41324aa95f3bf6f15be8395ec,EMC航電詞彙整合2.csv,44,Hazards of Electromagnetic Radiation to Ordnance (HERO),1,Hazards of Electromagnetic Radiation to Ordnance (HERO) compliance is critical for ordnance safety.,現在簡單式,S + am / is / are + complement,"[""is""]",0.97,2026-07-26
c426a0f56ec910d734525ca302e5fcc07dd703b3cdc4077c4c27d97f7c974646,EMC航電詞彙整合2.csv,44,Hazards of Electromagnetic Radiation to Ordnance (HERO),2,Hazards of Electromagnetic Radiation to Ordnance (HERO) analysis evaluates RF hazards near electro-explosive devices.,現在簡單式,S + V1 / V-s(es),"[""evaluates""]",0.97,2026-07-26
4a9ef08b29602b0bf7ad0b82f93b1a8e70a0a54577a704c38b0a3383f1edb2c0,EMC航電詞彙整合2.csv,45,Hazards of Electromagnetic Radiation to Ordnance (HERO) compliance,1,The system must demonstrate Hazards of Electromagnetic Radiation to Ordnance (HERO) compliance before launch.,特殊句型/需確認,S + modal + V1,"[""must demonstrate""]",0.98,2026-07-26
726699b92524fe9ac005baccb4cb1acb2700f9593ac8aeb3879a1eba316cb3eb,EMC航電詞彙整合2.csv,45,Hazards of Electromagnetic Radiation to Ordnance (HERO) compliance,2,Hazards of Electromagnetic Radiation to Ordnance (HERO) compliance may restrict transmitter operation during integration.,特殊句型/需確認,S + modal + V1,"[""may restrict""]",0.98,2026-07-26
f0193069311552a0d5bef954f7b4ffea79efad153f1f03a57d1708ae112d16fa,EMC航電詞彙整合2.csv,46,Electro-Explosive Device (EED),1,Electro-Explosive Devices (EEDs) must be protected from unintended RF energy.,特殊句型/需確認,S + modal + be + past participle,"[""must be protected""]",0.98,2026-07-26
f94224b26a92d8d67d425417a731dc78549b499a6e0a05d393338edf70348a05,EMC航電詞彙整合2.csv,46,Electro-Explosive Device (EED),2,"An Electro-Explosive Device (EED) requires shielding, isolation, and procedural controls.",現在簡單式,S + V1 / V-s(es),"[""requires""]",0.97,2026-07-26
b5aeedf935e4d6f1e2315b4c930130dedb2d715b9a66bd36acbdcdae5128b876,EMC航電詞彙整合2.csv,47,Electro-Explosive Device (EED) shielding,1,Electro-Explosive Device (EED) shielding reduces the risk of accidental initiation.,現在簡單式,S + V1 / V-s(es),"[""reduces""]",0.97,2026-07-26
37bb81f4e1576458dbb919acaa91490fe7a34147653bd0712bad9a7e2c952666,EMC航電詞彙整合2.csv,47,Electro-Explosive Device (EED) shielding,2,Electro-Explosive Device (EED) shielding should be inspected before ordnance connection.,特殊句型/需確認,S + modal + be + past participle,"[""should be inspected""]",0.98,2026-07-26
12e07c60f45448c8792da515ffa61fbddb4be6e7a242910c2675c00894dd77aa,EMC航電詞彙整合2.csv,48,firing circuit,1,The firing circuit must remain isolated until commanded.,特殊句型/需確認,S + modal + V1,"[""must remain""]",0.98,2026-07-26
3b40ff7dfd95aed9802ffeb7a025b869b18df3ddd770d61b4cdb8fc35f3cd95d,EMC航電詞彙整合2.csv,48,firing circuit,2,Firing circuit layout should minimize unintended coupling.,特殊句型/需確認,S + modal + V1,"[""should minimize unintended coupling""]",0.98,2026-07-26
e04cb2fe462c7ef6f522b45676741737aa5a4f9f6f7e073a45bdfb9b2498a05b,EMC航電詞彙整合2.csv,49,isolation,1,Firing circuit isolation prevents unintended current paths.,現在簡單式,S + V1 / V-s(es),"[""prevents""]",0.97,2026-07-26
ffb9f54abafdb239cd2d79e9f9a44241db60e7ae214635fe49c68cdedb3ca867,EMC航電詞彙整合2.csv,49,isolation,2,Isolation is required between safety-critical and noisy circuits.,現在簡單式,S + am / is / are + past participle,"[""is required""]",0.97,2026-07-26
8b926a495c25b93f31e1b6c8fd4c5de831950d573f30754a25561e998f5f673c,EMC航電詞彙整合2.csv,50,RF compatibility,1,RF compatibility ensures radios can operate together.,特殊句型/需確認,S + modal + V1,"[""can operate""]",0.98,2026-07-26
903c18626d386bfe4aa2370c47029b62d5b0c9540b36b1fd0fb979d5a9b62019,EMC航電詞彙整合2.csv,50,RF compatibility,2,RF compatibility must be checked with all transmitters and receivers active.,特殊句型/需確認,S + modal + be + past participle,"[""must be checked""]",0.98,2026-07-26
3121b859518573b99fc28956b62864f73a0ed33c40cb87a4306aaa94d94df8c6,EMC航電詞彙整合2.csv,51,antenna coupling,1,Antenna coupling can disturb nearby receivers.,特殊句型/需確認,S + modal + V1,"[""can disturb""]",0.98,2026-07-26
4b1f8c171645da57e8b1a2c23bb1ace40dbd86f0b51a854760331a0673914093,EMC航電詞彙整合2.csv,51,antenna coupling,2,"Antenna coupling depends on distance, frequency, and orientation.",現在簡單式,S + V1 / V-s(es),"[""depends""]",0.97,2026-07-26
919326970d00ffb60cfdeadfdd72e427123e7a8ff94da78bf9c2e483c0b6a747,EMC航電詞彙整合2.csv,52,receiver,1,The receiver must be protected from strong transmitters.,特殊句型/需確認,S + modal + be + past participle,"[""must be protected""]",0.98,2026-07-26
bdaba926ca76a80d7283ca6063352b631941927e6aed919f4770cdfb799ea859,EMC航電詞彙整合2.csv,52,receiver,2,A receiver can lose sensitivity in a high RF environment.,特殊句型/需確認,S + modal + V1,"[""can lose""]",0.98,2026-07-26
d7a9b530ca66bb34661fa64bc54a9927a510b594c7c32e6e8a44688213551f1c,EMC航電詞彙整合2.csv,53,desensitization,1,Receiver desensitization may reduce Global Navigation Satellite System (GNSS) performance.,特殊句型/需確認,S + modal + V1,"[""may reduce""]",0.98,2026-07-26
